1.,Year,All,,,,,,,
,Study_design,All,,,,,,,
,Ecoregion,All,,,,,,,
,Spatial_Scale,All,,,,,,,
,Continent_Ocean,All,,3.,Number of distinct studies,,,,
,country_eez,All,,,1069,,,,
,Threat_data,All,,,,,,,
,Threat_metric,All,,,,,,,
,threat_precision,All,,,Article ID,Author,Year ,Title,Publication Name
,Quantity_threats,All,,4.,23013,Abade_etal,2018,Spatial variation in leopard (Panthera pardus) site use across a gradient of anthropogenic pressure in Tanzania's Ruaha landscape,PLoS ONE
,Threat,All,,,,,,,
,Pop_data,All,,,,,,,
,Pop_metric,All,,,,,,,
,tax_res,All,,,,,,,
,tax_scope,All,,,,,,,
,tax_kingdom,All,,,,,,,
,animal_group,All,,,,,,,
,plant_group,All,,,,,,,
,,,,,,,,,
2.,Article ID,,,,,,,,
,23013,,,,,,,,
,23018,,,,,,,,
,23019,,,,,,,,
,23020,,,,,,,,
,23022,,,,,,,,
,23030,,,,,,,,
,23046,,,,,,,,
,23047,,,,,,,,
,23051,,,,,,,,
,23052,,,,,,,,
,23061,,,,,,,,
,23062,,,,,,,,
,23063,,,,,,,,
,23064,,,,,,,,
,23068,,,,,,,,
,23071,,,,,,,,
,23072,,,,,,,,
,23073,,,,,,,,
,23074,,,,,,,,
,23080,,,,,,,,
,23082,,,,,,,,
,23083,,,,,,,,
,23085,,,,,,,,
,23086,,,,,,,,
,23087,,,,,,,,
,23091,,,,,,,,
,23100,,,,,,,,
,23105,,,,,,,,
,23106,,,,,,,,
,23114,,,,,,,,
,23117,,,,,,,,
,23125,,,,,,,,
,23128,,,,,,,,
,23135,,,,,,,,
,23138,,,,,,,,
,23142,,,,,,,,
,23146,,,,,,,,
,23147,,,,,,,,
,23150,,,,,,,,
,23151,,,,,,,,
,23154,,,,,,,,
,23155,,,,,,,,
,23160,,,,,,,,
,23163,,,,,,,,
,23164,,,,,,,,
,23169,,,,,,,,
,23170,,,,,,,,
,23171,,,,,,,,
,23177,,,,,,,,
,23185,,,,,,,,
,23188,,,,,,,,
,23190,,,,,,,,
,23196,,,,,,,,
,23197,,,,,,,,
,23200,,,,,,,,
,23202,,,,,,,,
,23207,,,,,,,,
,23211,,,,,,,,
,23222,,,,,,,,
,23223,,,,,,,,
,23232,,,,,,,,
,23234,,,,,,,,
,23236,,,,,,,,
,23237,,,,,,,,
,23242,,,,,,,,
,23247,,,,,,,,
,23249,,,,,,,,
,23252,,,,,,,,
,23256,,,,,,,,
,23258,,,,,,,,
,23261,,,,,,,,
,23262,,,,,,,,
,23266,,,,,,,,
,23276,,,,,,,,
,23278,,,,,,,,
,23280,,,,,,,,
,23282,,,,,,,,
,23285,,,,,,,,
,23290,,,,,,,,
,23293,,,,,,,,
,23301,,,,,,,,
,23303,,,,,,,,
,23304,,,,,,,,
,23306,,,,,,,,
,23313,,,,,,,,
,23315,,,,,,,,
,23318,,,,,,,,
,23330,,,,,,,,
,23331,,,,,,,,
,23337,,,,,,,,
,23340,,,,,,,,
,23343,,,,,,,,
,23345,,,,,,,,
,23350,,,,,,,,
,23353,,,,,,,,
,23355,,,,,,,,
,23357,,,,,,,,
,23361,,,,,,,,
,23362,,,,,,,,
,23364,,,,,,,,
,23365,,,,,,,,
,23368,,,,,,,,
,23371,,,,,,,,
,23374,,,,,,,,
,23378,,,,,,,,
,23383,,,,,,,,
,23384,,,,,,,,
,23390,,,,,,,,
,23391,,,,,,,,
,23398,,,,,,,,
,23399,,,,,,,,
,23402,,,,,,,,
,23404,,,,,,,,
,23405,,,,,,,,
,23407,,,,,,,,
,23409,,,,,,,,
,23412,,,,,,,,
,23418,,,,,,,,
,23424,,,,,,,,
,23428,,,,,,,,
,23429,,,,,,,,
,23430,,,,,,,,
,23438,,,,,,,,
,23448,,,,,,,,
,23449,,,,,,,,
,23452,,,,,,,,
,23454,,,,,,,,
,23456,,,,,,,,
,23461,,,,,,,,
,23464,,,,,,,,
,23466,,,,,,,,
,23473,,,,,,,,
,23477,,,,,,,,
,23487,,,,,,,,
,23489,,,,,,,,
,23490,,,,,,,,
,23507,,,,,,,,
,23508,,,,,,,,
,23509,,,,,,,,
,23513,,,,,,,,
,23515,,,,,,,,
,23517,,,,,,,,
,23518,,,,,,,,
,23523,,,,,,,,
,23527,,,,,,,,
,23528,,,,,,,,
,23530,,,,,,,,
,23531,,,,,,,,
,23534,,,,,,,,
,23537,,,,,,,,
,23543,,,,,,,,
,23547,,,,,,,,
,23552,,,,,,,,
,23559,,,,,,,,
,23560,,,,,,,,
,23565,,,,,,,,
,23566,,,,,,,,
,23571,,,,,,,,
,23572,,,,,,,,
,23573,,,,,,,,
,23576,,,,,,,,
,23581,,,,,,,,
,23582,,,,,,,,
,23583,,,,,,,,
,23588,,,,,,,,
,23591,,,,,,,,
,23594,,,,,,,,
,23595,,,,,,,,
,23598,,,,,,,,
,23599,,,,,,,,
,23602,,,,,,,,
,23603,,,,,,,,
,23609,,,,,,,,
,23612,,,,,,,,
,23613,,,,,,,,
,23614,,,,,,,,
,23616,,,,,,,,
,23620,,,,,,,,
,23623,,,,,,,,
,23626,,,,,,,,
,23631,,,,,,,,
,23633,,,,,,,,
,23639,,,,,,,,
,23641,,,,,,,,
,23647,,,,,,,,
,23649,,,,,,,,
,23651,,,,,,,,
,23652,,,,,,,,
,23653,,,,,,,,
,23654,,,,,,,,
,23656,,,,,,,,
,23657,,,,,,,,
,23660,,,,,,,,
,23663,,,,,,,,
,23664,,,,,,,,
,23666,,,,,,,,
,23669,,,,,,,,
,23670,,,,,,,,
,23674,,,,,,,,
,23682,,,,,,,,
,23684,,,,,,,,
,23685,,,,,,,,
,23689,,,,,,,,
,23691,,,,,,,,
,23694,,,,,,,,
,23698,,,,,,,,
,23699,,,,,,,,
,23700,,,,,,,,
,23701,,,,,,,,
,23704,,,,,,,,
,23706,,,,,,,,
,23710,,,,,,,,
,23713,,,,,,,,
,23714,,,,,,,,
,23718,,,,,,,,
,23722,,,,,,,,
,23726,,,,,,,,
,23727,,,,,,,,
,23728,,,,,,,,
,23730,,,,,,,,
,23737,,,,,,,,
,23738,,,,,,,,
,23739,,,,,,,,
,23740,,,,,,,,
,23743,,,,,,,,
,23744,,,,,,,,
,23753,,,,,,,,
,23754,,,,,,,,
,23759,,,,,,,,
,23760,,,,,,,,
,23771,,,,,,,,
,23773,,,,,,,,
,23779,,,,,,,,
,23780,,,,,,,,
,23782,,,,,,,,
,23785,,,,,,,,
,23787,,,,,,,,
,23788,,,,,,,,
,23790,,,,,,,,
,23791,,,,,,,,
,23793,,,,,,,,
,23795,,,,,,,,
,23796,,,,,,,,
,23804,,,,,,,,
,23816,,,,,,,,
,23823,,,,,,,,
,23824,,,,,,,,
,23825,,,,,,,,
,23828,,,,,,,,
,23832,,,,,,,,
,23833,,,,,,,,
,23836,,,,,,,,
,23838,,,,,,,,
,23841,,,,,,,,
,23845,,,,,,,,
,23847,,,,,,,,
,23848,,,,,,,,
,23854,,,,,,,,
,23855,,,,,,,,
,23856,,,,,,,,
,23858,,,,,,,,
,23864,,,,,,,,
,23865,,,,,,,,
,23866,,,,,,,,
,23867,,,,,,,,
,23868,,,,,,,,
,23869,,,,,,,,
,23870,,,,,,,,
,23871,,,,,,,,
,23877,,,,,,,,
,23879,,,,,,,,
,23881,,,,,,,,
,23888,,,,,,,,
,23889,,,,,,,,
,23891,,,,,,,,
,23893,,,,,,,,
,23903,,,,,,,,
,23904,,,,,,,,
,23905,,,,,,,,
,23906,,,,,,,,
,23909,,,,,,,,
,23912,,,,,,,,
,23913,,,,,,,,
,23915,,,,,,,,
,23917,,,,,,,,
,23920,,,,,,,,
,23922,,,,,,,,
,23927,,,,,,,,
,23929,,,,,,,,
,23932,,,,,,,,
,23936,,,,,,,,
,23937,,,,,,,,
,23938,,,,,,,,
,23941,,,,,,,,
,23946,,,,,,,,
,23951,,,,,,,,
,23953,,,,,,,,
,23955,,,,,,,,
,23957,,,,,,,,
,23958,,,,,,,,
,23960,,,,,,,,
,23964,,,,,,,,
,23967,,,,,,,,
,23968,,,,,,,,
,23969,,,,,,,,
,23975,,,,,,,,
,23977,,,,,,,,
,23978,,,,,,,,
,23979,,,,,,,,
,23980,,,,,,,,
,23982,,,,,,,,
,23985,,,,,,,,
,23988,,,,,,,,
,23989,,,,,,,,
,23991,,,,,,,,
,23992,,,,,,,,
,23993,,,,,,,,
,23997,,,,,,,,
,24000,,,,,,,,
,24001,,,,,,,,
,24003,,,,,,,,
,24013,,,,,,,,
,24016,,,,,,,,
,24024,,,,,,,,
,24025,,,,,,,,
,24029,,,,,,,,
,24030,,,,,,,,
,24034,,,,,,,,
,24036,,,,,,,,
,24038,,,,,,,,
,24039,,,,,,,,
,24042,,,,,,,,
,24050,,,,,,,,
,24053,,,,,,,,
,24055,,,,,,,,
,24060,,,,,,,,
,24062,,,,,,,,
,24064,,,,,,,,
,24065,,,,,,,,
,24067,,,,,,,,
,24078,,,,,,,,
,24079,,,,,,,,
,24086,,,,,,,,
,24087,,,,,,,,
,24088,,,,,,,,
,24094,,,,,,,,
,24096,,,,,,,,
,24101,,,,,,,,
,24104,,,,,,,,
,24107,,,,,,,,
,24108,,,,,,,,
,24110,,,,,,,,
,24112,,,,,,,,
,24113,,,,,,,,
,24114,,,,,,,,
,24120,,,,,,,,
,24122,,,,,,,,
,24123,,,,,,,,
,24125,,,,,,,,
,24126,,,,,,,,
,24127,,,,,,,,
,24128,,,,,,,,
,24129,,,,,,,,
,24133,,,,,,,,
,24138,,,,,,,,
,24139,,,,,,,,
,24140,,,,,,,,
,24145,,,,,,,,
,24149,,,,,,,,
,24150,,,,,,,,
,24153,,,,,,,,
,24154,,,,,,,,
,24155,,,,,,,,
,24156,,,,,,,,
,24158,,,,,,,,
,24159,,,,,,,,
,24160,,,,,,,,
,24162,,,,,,,,
,24163,,,,,,,,
,24167,,,,,,,,
,24169,,,,,,,,
,24170,,,,,,,,
,24174,,,,,,,,
,24175,,,,,,,,
,24177,,,,,,,,
,24180,,,,,,,,
,24184,,,,,,,,
,24186,,,,,,,,
,24188,,,,,,,,
,24192,,,,,,,,
,24194,,,,,,,,
,24195,,,,,,,,
,24197,,,,,,,,
,24199,,,,,,,,
,24202,,,,,,,,
,24203,,,,,,,,
,24205,,,,,,,,
,24206,,,,,,,,
,24208,,,,,,,,
,24211,,,,,,,,
,24212,,,,,,,,
,24215,,,,,,,,
,24222,,,,,,,,
,24227,,,,,,,,
,24228,,,,,,,,
,24229,,,,,,,,
,24232,,,,,,,,
,24242,,,,,,,,
,24247,,,,,,,,
,24253,,,,,,,,
,24256,,,,,,,,
,24257,,,,,,,,
,24258,,,,,,,,
,24262,,,,,,,,
,24265,,,,,,,,
,24266,,,,,,,,
,24267,,,,,,,,
,24268,,,,,,,,
,24269,,,,,,,,
,24270,,,,,,,,
,24274,,,,,,,,
,24288,,,,,,,,
,24290,,,,,,,,
,24291,,,,,,,,
,24295,,,,,,,,
,24297,,,,,,,,
,24299,,,,,,,,
,24302,,,,,,,,
,24304,,,,,,,,
,24307,,,,,,,,
,24310,,,,,,,,
,24313,,,,,,,,
,24314,,,,,,,,
,24315,,,,,,,,
,24321,,,,,,,,
,24322,,,,,,,,
,24326,,,,,,,,
,24328,,,,,,,,
,24329,,,,,,,,
,24341,,,,,,,,
,24345,,,,,,,,
,24346,,,,,,,,
,24347,,,,,,,,
,24352,,,,,,,,
,24353,,,,,,,,
,24358,,,,,,,,
,24364,,,,,,,,
,24365,,,,,,,,
,24366,,,,,,,,
,24368,,,,,,,,
,24372,,,,,,,,
,24375,,,,,,,,
,24381,,,,,,,,
,24389,,,,,,,,
,24391,,,,,,,,
,24392,,,,,,,,
,24395,,,,,,,,
,24396,,,,,,,,
,24397,,,,,,,,
,24400,,,,,,,,
,24401,,,,,,,,
,24404,,,,,,,,
,24411,,,,,,,,
,24415,,,,,,,,
,24416,,,,,,,,
,24417,,,,,,,,
,24418,,,,,,,,
,24420,,,,,,,,
,24421,,,,,,,,
,24422,,,,,,,,
,24423,,,,,,,,
,24426,,,,,,,,
,24428,,,,,,,,
,24431,,,,,,,,
,24436,,,,,,,,
,24437,,,,,,,,
,24443,,,,,,,,
,24446,,,,,,,,
,24450,,,,,,,,
,24451,,,,,,,,
,24455,,,,,,,,
,24460,,,,,,,,
,24461,,,,,,,,
,24465,,,,,,,,
,24471,,,,,,,,
,24472,,,,,,,,
,24473,,,,,,,,
,24474,,,,,,,,
,24475,,,,,,,,
,24481,,,,,,,,
,24483,,,,,,,,
,24500,,,,,,,,
,24502,,,,,,,,
,24503,,,,,,,,
,24507,,,,,,,,
,24511,,,,,,,,
,24516,,,,,,,,
,24518,,,,,,,,
,24525,,,,,,,,
,24527,,,,,,,,
,24531,,,,,,,,
,24536,,,,,,,,
,24540,,,,,,,,
,24544,,,,,,,,
,24545,,,,,,,,
,24548,,,,,,,,
,24551,,,,,,,,
,24553,,,,,,,,
,24556,,,,,,,,
,24557,,,,,,,,
,24558,,,,,,,,
,24565,,,,,,,,
,24566,,,,,,,,
,24567,,,,,,,,
,24573,,,,,,,,
,24574,,,,,,,,
,24576,,,,,,,,
,24579,,,,,,,,
,24582,,,,,,,,
,24585,,,,,,,,
,24590,,,,,,,,
,24595,,,,,,,,
,24597,,,,,,,,
,24600,,,,,,,,
,24601,,,,,,,,
,24605,,,,,,,,
,24606,,,,,,,,
,24612,,,,,,,,
,24619,,,,,,,,
,24620,,,,,,,,
,24622,,,,,,,,
,24624,,,,,,,,
,24627,,,,,,,,
,24628,,,,,,,,
,24633,,,,,,,,
,24636,,,,,,,,
,24642,,,,,,,,
,24646,,,,,,,,
,24648,,,,,,,,
,24654,,,,,,,,
,24655,,,,,,,,
,24656,,,,,,,,
,24659,,,,,,,,
,24660,,,,,,,,
,24661,,,,,,,,
,24663,,,,,,,,
,24667,,,,,,,,
,24673,,,,,,,,
,24674,,,,,,,,
,24676,,,,,,,,
,24677,,,,,,,,
,24682,,,,,,,,
,24692,,,,,,,,
,24693,,,,,,,,
,24694,,,,,,,,
,24695,,,,,,,,
,24696,,,,,,,,
,24698,,,,,,,,
,24699,,,,,,,,
,24700,,,,,,,,
,24705,,,,,,,,
,24706,,,,,,,,
,24710,,,,,,,,
,24713,,,,,,,,
,24716,,,,,,,,
,24717,,,,,,,,
,24718,,,,,,,,
,24720,,,,,,,,
,24723,,,,,,,,
,24728,,,,,,,,
,24730,,,,,,,,
,24736,,,,,,,,
,24738,,,,,,,,
,24739,,,,,,,,
,24740,,,,,,,,
,24741,,,,,,,,
,24742,,,,,,,,
,24743,,,,,,,,
,24745,,,,,,,,
,24747,,,,,,,,
,24748,,,,,,,,
,24750,,,,,,,,
,24752,,,,,,,,
,24754,,,,,,,,
,24761,,,,,,,,
,24765,,,,,,,,
,24766,,,,,,,,
,24769,,,,,,,,
,24772,,,,,,,,
,24773,,,,,,,,
,24776,,,,,,,,
,24777,,,,,,,,
,24785,,,,,,,,
,24788,,,,,,,,
,24789,,,,,,,,
,24790,,,,,,,,
,24796,,,,,,,,
,24806,,,,,,,,
,24811,,,,,,,,
,24812,,,,,,,,
,24813,,,,,,,,
,24819,,,,,,,,
,24821,,,,,,,,
,24822,,,,,,,,
,24825,,,,,,,,
,24826,,,,,,,,
,24829,,,,,,,,
,24832,,,,,,,,
,24839,,,,,,,,
,24841,,,,,,,,
,24842,,,,,,,,
,24843,,,,,,,,
,24847,,,,,,,,
,24849,,,,,,,,
,24853,,,,,,,,
,24856,,,,,,,,
,24857,,,,,,,,
,24858,,,,,,,,
,24862,,,,,,,,
,24863,,,,,,,,
,24867,,,,,,,,
,24868,,,,,,,,
,24871,,,,,,,,
,24875,,,,,,,,
,24877,,,,,,,,
,24878,,,,,,,,
,24879,,,,,,,,
,24881,,,,,,,,
,24885,,,,,,,,
,24886,,,,,,,,
,24888,,,,,,,,
,24892,,,,,,,,
,24894,,,,,,,,
,24895,,,,,,,,
,24897,,,,,,,,
,24900,,,,,,,,
,24901,,,,,,,,
,24902,,,,,,,,
,24903,,,,,,,,
,24912,,,,,,,,
,24913,,,,,,,,
,24917,,,,,,,,
,24920,,,,,,,,
,24929,,,,,,,,
,24930,,,,,,,,
,24935,,,,,,,,
,24937,,,,,,,,
,24943,,,,,,,,
,24944,,,,,,,,
,24945,,,,,,,,
,24951,,,,,,,,
,24956,,,,,,,,
,24959,,,,,,,,
,24962,,,,,,,,
,24963,,,,,,,,
,24966,,,,,,,,
,24971,,,,,,,,
,24974,,,,,,,,
,24977,,,,,,,,
,24978,,,,,,,,
,24991,,,,,,,,
,25005,,,,,,,,
,25008,,,,,,,,
,25010,,,,,,,,
,25012,,,,,,,,
,25026,,,,,,,,
,25028,,,,,,,,
,25030,,,,,,,,
,25033,,,,,,,,
,25037,,,,,,,,
,25042,,,,,,,,
,25049,,,,,,,,
,25051,,,,,,,,
,25052,,,,,,,,
,25054,,,,,,,,
,25058,,,,,,,,
,25059,,,,,,,,
,25061,,,,,,,,
,25065,,,,,,,,
,25066,,,,,,,,
,25067,,,,,,,,
,25068,,,,,,,,
,25071,,,,,,,,
,25072,,,,,,,,
,25073,,,,,,,,
,25075,,,,,,,,
,25076,,,,,,,,
,25077,,,,,,,,
,25078,,,,,,,,
,25080,,,,,,,,
,25082,,,,,,,,
,25083,,,,,,,,
,25084,,,,,,,,
,25086,,,,,,,,
,25088,,,,,,,,
,25089,,,,,,,,
,25099,,,,,,,,
,25101,,,,,,,,
,25112,,,,,,,,
,25114,,,,,,,,
,25118,,,,,,,,
,25120,,,,,,,,
,25122,,,,,,,,
,25123,,,,,,,,
,25124,,,,,,,,
,25127,,,,,,,,
,25130,,,,,,,,
,25133,,,,,,,,
,25137,,,,,,,,
,25138,,,,,,,,
,25139,,,,,,,,
,25145,,,,,,,,
,25146,,,,,,,,
,25150,,,,,,,,
,25153,,,,,,,,
,25156,,,,,,,,
,25157,,,,,,,,
,25158,,,,,,,,
,25159,,,,,,,,
,25162,,,,,,,,
,25165,,,,,,,,
,25166,,,,,,,,
,25169,,,,,,,,
,25172,,,,,,,,
,25175,,,,,,,,
,25178,,,,,,,,
,25182,,,,,,,,
,25188,,,,,,,,
,25189,,,,,,,,
,25190,,,,,,,,
,25191,,,,,,,,
,25193,,,,,,,,
,25200,,,,,,,,
,25210,,,,,,,,
,25211,,,,,,,,
,25216,,,,,,,,
,25221,,,,,,,,
,25223,,,,,,,,
,25225,,,,,,,,
,25229,,,,,,,,
,25230,,,,,,,,
,25232,,,,,,,,
,25233,,,,,,,,
,25234,,,,,,,,
,25240,,,,,,,,
,25241,,,,,,,,
,25242,,,,,,,,
,25246,,,,,,,,
,25247,,,,,,,,
,25266,,,,,,,,
,25268,,,,,,,,
,25270,,,,,,,,
,25274,,,,,,,,
,25275,,,,,,,,
,25276,,,,,,,,
,25278,,,,,,,,
,25283,,,,,,,,
,25286,,,,,,,,
,25287,,,,,,,,
,25292,,,,,,,,
,25296,,,,,,,,
,25297,,,,,,,,
,25298,,,,,,,,
,25299,,,,,,,,
,25304,,,,,,,,
,25308,,,,,,,,
,25309,,,,,,,,
,25313,,,,,,,,
,25315,,,,,,,,
,25317,,,,,,,,
,25324,,,,,,,,
,25327,,,,,,,,
,25335,,,,,,,,
,25336,,,,,,,,
,25337,,,,,,,,
,25349,,,,,,,,
,25350,,,,,,,,
,25352,,,,,,,,
,25355,,,,,,,,
,25361,,,,,,,,
,25365,,,,,,,,
,25369,,,,,,,,
,25370,,,,,,,,
,25371,,,,,,,,
,25372,,,,,,,,
,25374,,,,,,,,
,25381,,,,,,,,
,25384,,,,,,,,
,25390,,,,,,,,
,25391,,,,,,,,
,25392,,,,,,,,
,25393,,,,,,,,
,25400,,,,,,,,
,25402,,,,,,,,
,25405,,,,,,,,
,25407,,,,,,,,
,25409,,,,,,,,
,25410,,,,,,,,
,25411,,,,,,,,
,25413,,,,,,,,
,25416,,,,,,,,
,25417,,,,,,,,
,25419,,,,,,,,
,25420,,,,,,,,
,25422,,,,,,,,
,25431,,,,,,,,
,25435,,,,,,,,
,25437,,,,,,,,
,25438,,,,,,,,
,25442,,,,,,,,
,25443,,,,,,,,
,25444,,,,,,,,
,25447,,,,,,,,
,25449,,,,,,,,
,25454,,,,,,,,
,25461,,,,,,,,
,25464,,,,,,,,
,25469,,,,,,,,
,25470,,,,,,,,
,25473,,,,,,,,
,25474,,,,,,,,
,25482,,,,,,,,
,25487,,,,,,,,
,25488,,,,,,,,
,25493,,,,,,,,
,25496,,,,,,,,
,25499,,,,,,,,
,25507,,,,,,,,
,25511,,,,,,,,
,25512,,,,,,,,
,25513,,,,,,,,
,25515,,,,,,,,
,25516,,,,,,,,
,25518,,,,,,,,
,25520,,,,,,,,
,25521,,,,,,,,
,25523,,,,,,,,
,25524,,,,,,,,
,25525,,,,,,,,
,25526,,,,,,,,
,25529,,,,,,,,
,25530,,,,,,,,
,25531,,,,,,,,
,25535,,,,,,,,
,25539,,,,,,,,
,25542,,,,,,,,
,25543,,,,,,,,
,25551,,,,,,,,
,25557,,,,,,,,
,25559,,,,,,,,
,25560,,,,,,,,
,25565,,,,,,,,
,25567,,,,,,,,
,25574,,,,,,,,
,25575,,,,,,,,
,25577,,,,,,,,
,25582,,,,,,,,
,25585,,,,,,,,
,25588,,,,,,,,
,25589,,,,,,,,
,25591,,,,,,,,
,25593,,,,,,,,
,25598,,,,,,,,
,25600,,,,,,,,
,25601,,,,,,,,
,25607,,,,,,,,
,25614,,,,,,,,
,25618,,,,,,,,
,25619,,,,,,,,
,25622,,,,,,,,
,25625,,,,,,,,
,25628,,,,,,,,
,25629,,,,,,,,
,25630,,,,,,,,
,25633,,,,,,,,
,25636,,,,,,,,
,25640,,,,,,,,
,25642,,,,,,,,
,25643,,,,,,,,
,25645,,,,,,,,
,25646,,,,,,,,
,25651,,,,,,,,
,25654,,,,,,,,
,25656,,,,,,,,
,25664,,,,,,,,
,25671,,,,,,,,
,25674,,,,,,,,
,25675,,,,,,,,
,25676,,,,,,,,
,25679,,,,,,,,
,25680,,,,,,,,
,25682,,,,,,,,
,25684,,,,,,,,
,25686,,,,,,,,
,25687,,,,,,,,
,25688,,,,,,,,
,25692,,,,,,,,
,25695,,,,,,,,
,25696,,,,,,,,
,25697,,,,,,,,
,25709,,,,,,,,
,25711,,,,,,,,
,25712,,,,,,,,
,25713,,,,,,,,
,25714,,,,,,,,
,25716,,,,,,,,
,25717,,,,,,,,
,25724,,,,,,,,
,25726,,,,,,,,
,25732,,,,,,,,
,25734,,,,,,,,
,25737,,,,,,,,
,25740,,,,,,,,
,25745,,,,,,,,
,25751,,,,,,,,
,25753,,,,,,,,
,25754,,,,,,,,
,25755,,,,,,,,
,25757,,,,,,,,
,25761,,,,,,,,
,25766,,,,,,,,
,25767,,,,,,,,
,25781,,,,,,,,
,25784,,,,,,,,
,25796,,,,,,,,
,25798,,,,,,,,
,25802,,,,,,,,
,25803,,,,,,,,
,25805,,,,,,,,
,25806,,,,,,,,
,25808,,,,,,,,
,25813,,,,,,,,
,25820,,,,,,,,
,25821,,,,,,,,
,25824,,,,,,,,
,25826,,,,,,,,
,25830,,,,,,,,
,25832,,,,,,,,
,25833,,,,,,,,
,25837,,,,,,,,
,25838,,,,,,,,
,25846,,,,,,,,
,25850,,,,,,,,
,25856,,,,,,,,
,25857,,,,,,,,
,25858,,,,,,,,
,25862,,,,,,,,
,25865,,,,,,,,
,25866,,,,,,,,
,25870,,,,,,,,
,25874,,,,,,,,
,25875,,,,,,,,
,25877,,,,,,,,
,25878,,,,,,,,
,25879,,,,,,,,
,25880,,,,,,,,
,25884,,,,,,,,
,25888,,,,,,,,
,25889,,,,,,,,
,25891,,,,,,,,
,25892,,,,,,,,
,25894,,,,,,,,
,25896,,,,,,,,
,25901,,,,,,,,
,25903,,,,,,,,
,25904,,,,,,,,
,25908,,,,,,,,
,25911,,,,,,,,
,25912,,,,,,,,
,25913,,,,,,,,
,25925,,,,,,,,
,25926,,,,,,,,
,25930,,,,,,,,
,25933,,,,,,,,
,25934,,,,,,,,
,25936,,,,,,,,
,25942,,,,,,,,
,25944,,,,,,,,
,25948,,,,,,,,
,25952,,,,,,,,
,25953,,,,,,,,
,25957,,,,,,,,
,25959,,,,,,,,
,25960,,,,,,,,
,25970,,,,,,,,
,25973,,,,,,,,
,25978,,,,,,,,
,25980,,,,,,,,
,25986,,,,,,,,
,25988,,,,,,,,
,25991,,,,,,,,
,25997,,,,,,,,
,25998,,,,,,,,
,26001,,,,,,,,
,26002,,,,,,,,
,26006,,,,,,,,
,26011,,,,,,,,
,26015,,,,,,,,
,26016,,,,,,,,
,26017,,,,,,,,
,26032,,,,,,,,
,26033,,,,,,,,
,26036,,,,,,,,
,26042,,,,,,,,
,26044,,,,,,,,
,26047,,,,,,,,
,26049,,,,,,,,
,26050,,,,,,,,
,26053,,,,,,,,
,26054,,,,,,,,
,26057,,,,,,,,
,26060,,,,,,,,
,26063,,,,,,,,
,26067,,,,,,,,
,26068,,,,,,,,
,26074,,,,,,,,
,26076,,,,,,,,
,26078,,,,,,,,
,26080,,,,,,,,
,26081,,,,,,,,
,26084,,,,,,,,
,26086,,,,,,,,
,26089,,,,,,,,
,26090,,,,,,,,
,26092,,,,,,,,
,26094,,,,,,,,
,26096,,,,,,,,
,26098,,,,,,,,
,26102,,,,,,,,
,26103,,,,,,,,
,26104,,,,,,,,
,26111,,,,,,,,
,26112,,,,,,,,
,26117,,,,,,,,
,26120,,,,,,,,
,26127,,,,,,,,
,26131,,,,,,,,
,26135,,,,,,,,
,26137,,,,,,,,
,26140,,,,,,,,
,26141,,,,,,,,
,26142,,,,,,,,
,26145,,,,,,,,
,26214,,,,,,,,
,26547,,,,,,,,
,26902,,,,,,,,
,W22911,,,,,,,,
,W26572,,,,,,,,
,W26573,,,,,,,,
,W26574,,,,,,,,
,W26575,,,,,,,,
,W26576,,,,,,,,
,W26577,,,,,,,,
,W26578,,,,,,,,
,W26579,,,,,,,,
,W26580,,,,,,,,
,W26581,,,,,,,,
,W26582,,,,,,,,
,W26583,,,,,,,,
,W26584,,,,,,,,
,W26585,,,,,,,,
,W26586,,,,,,,,
,W26587,,,,,,,,
,W26588,,,,,,,,
,W26589,,,,,,,,
,W26590,,,,,,,,
,W26591,,,,,,,,
,W26592,,,,,,,,
,W26593,,,,,,,,
